Customer_ID,Recency,Frequency,Monetary,First_purchase,Last_purchase,Total_items,Tenure,AOV,Cancelled_orders,Return_Rate,R_Score,F_Score,M_Score,Segment,Lifespan_years,CLV
15437,262,2,393.45,09-03-2010 10:45,22-03-2011 13:11,177,641,196.725,0,0,2,2,2,lost,1.756164384,690.9628767
15438,131,1,156.58,31-07-2011 14:19,31-07-2011 14:19,59,131,156.58,0,0,3,1,1,Needs_Attention,0.35890411,56.19720548
15439,405,4,1269.05,24-02-2010 12:05,31-10-2010 10:38,572,654,317.2625,0,0,2,3,4,At_Risk,1.791780822,2273.859452
15440,55,3,383.68,15-05-2011 11:30,16-10-2011 12:16,197,209,127.8933333,0,0,4,3,2,Needs_Attention,0.57260274,219.6962192
15441,396,3,1254.21,09-12-2009 14:55,08-11-2010 15:50,587,730,418.07,0,0,2,3,4,At_Risk,2,2508.42
15442,249,1,594,05-04-2011 12:24,05-04-2011 12:24,120,249,594,0,0,2,1,2,lost,0.682191781,405.2219178
15443,2,14,5175.93,07-03-2010 12:10,08-12-2011 10:40,2735,643,369.7092857,2,0.125,5,5,5,Champions,1.761643836,9118.145178
15444,9,2,1418.26,30-10-2011 16:12,30-11-2011 17:37,764,40,709.13,0,0,5,2,4,New_customers,0.109589041,155.4257534
15445,264,2,284.5,28-04-2010 15:00,20-03-2011 15:06,118,590,142.25,0,0,2,2,1,lost,1.616438356,459.8767123
15446,377,3,406.95,13-12-2009 13:53,28-11-2010 11:59,267,726,135.65,2,0.4,2,3,2,At_Risk,1.989041096,809.440274
15447,331,5,492.88,24-03-2010 14:40,13-01-2011 11:26,228,625,98.576,1,0.166666667,2,4,2,At_Risk,1.712328767,843.9726027
15448,313,2,788.81,03-02-2010 13:29,31-01-2011 10:42,487,674,394.405,0,0,2,2,3,Needs_Attention,1.846575342,1456.597096
15449,26,3,974.52,23-03-2011 10:43,13-11-2011 15:02,812,262,324.84,2,0.4,4,3,3,Loyal_customers,0.717808219,699.5184658
15450,30,1,429.84,09-11-2011 17:11,09-11-2011 17:11,376,30,429.84,0,0,4,1,2,New_customers,0.082191781,35.32931507
15451,434,2,233.21,19-04-2010 14:08,01-10-2010 13:40,79,599,116.605,0,0,1,2,1,lost,1.64109589,382.7199726
15452,30,6,1799.11,16-07-2010 14:23,10-11-2011 12:13,1091,511,299.8516667,0,0,4,4,4,Champions,1.4,2518.754
15453,2,7,1388.37,05-06-2011 12:37,08-12-2011 10:59,845,188,198.3385714,0,0,5,4,4,Champions,0.515068493,715.1056438
15454,362,2,307.69,31-03-2010 13:15,12-12-2010 14:21,148,618,153.845,0,0,2,2,2,lost,1.693150685,520.9655342
15455,598,1,38.25,21-04-2010 12:43,21-04-2010 12:43,3,598,38.25,0,0,1,1,1,lost,1.638356164,62.66712329
15456,283,10,2119.27,08-12-2009 12:54,01-03-2011 13:51,2826,731,211.927,0,0,2,5,4,At_Risk,2.002739726,4244.346219
15457,262,1,237.07,22-03-2011 15:31,22-03-2011 15:31,132,262,237.07,0,0,2,1,1,lost,0.717808219,170.1707945
15458,25,2,370.44,02-11-2010 19:50,14-11-2011 13:08,300,402,185.22,0,0,4,2,2,New_customers,1.101369863,407.9914521
15459,417,2,202.83,30-07-2010 14:31,18-10-2010 15:25,121,497,101.415,0,0,1,2,1,lost,1.361643836,276.1822192
15460,354,1,216.76,20-12-2010 16:08,20-12-2010 16:08,109,354,216.76,0,0,2,1,1,lost,0.969863014,210.2275068
15461,461,2,429.7,18-03-2010 12:40,05-09-2010 12:31,230,632,214.85,1,0.333333333,1,2,2,lost,1.731506849,744.0284932
15462,94,4,737.05,20-09-2010 10:23,06-09-2011 13:11,495,446,184.2625,0,0,3,3,3,Loyal_customers,1.221917808,900.6145205
15463,29,1,126.14,10-11-2011 12:57,10-11-2011 12:57,106,29,126.14,0,0,4,1,1,New_customers,0.079452055,10.02208219
15464,338,1,1048.85,05-01-2011 15:56,05-01-2011 15:56,350,338,1048.85,0,0,2,1,3,Needs_Attention,0.926027397,971.2638356
15465,20,32,12655.65,10-12-2009 09:42,20-11-2011 10:11,2769,730,395.4890625,7,0.179487179,4,5,5,Champions,2,25311.3
15466,85,4,1571.01,03-12-2009 12:28,15-09-2011 14:08,944,737,392.7525,0,0,3,3,4,Loyal_customers,2.019178082,3172.148959
15467,9,3,524.88,10-07-2011 14:42,30-11-2011 14:17,310,152,174.96,1,0.25,5,3,2,Needs_Attention,0.416438356,218.5801644
15468,51,3,1430.48,12-11-2010 09:39,19-10-2011 13:49,1400,393,476.8266667,4,0.571428571,4,3,4,Loyal_customers,1.076712329,1540.215452
15469,50,3,874.25,27-09-2010 10:09,20-10-2011 16:21,287,439,291.4166667,3,0.5,4,3,3,Loyal_customers,1.202739726,1051.495205
15470,576,1,63.42,13-05-2010 09:35,13-05-2010 09:35,232,576,63.42,0,0,1,1,1,lost,1.578082192,100.0819726
15471,2,3,1316.56,07-06-2010 12:17,07-12-2011 14:12,683,551,438.8533333,0,0,5,3,4,Loyal_customers,1.509589041,1987.464548
15472,113,1,371.56,18-08-2011 15:17,18-08-2011 15:17,251,113,371.56,0,0,3,1,2,Needs_Attention,0.309589041,115.0309041
15473,14,8,2046,21-09-2010 09:14,25-11-2011 15:15,776,445,255.75,3,0.272727273,5,4,4,Champions,1.219178082,2494.438356
15474,596,1,163.1,23-04-2010 11:14,23-04-2010 11:14,56,596,163.1,0,0,1,1,1,lost,1.632876712,266.3221918
15475,77,1,454.11,23-09-2011 15:20,23-09-2011 15:20,319,77,454.11,0,0,3,1,2,Needs_Attention,0.210958904,95.79854795
15476,380,4,2209.98,23-09-2010 14:00,24-11-2010 15:17,1174,442,552.495,1,0.2,2,3,4,At_Risk,1.210958904,2676.194959
15477,650,1,368.4,28-02-2010 10:37,28-02-2010 10:37,216,650,368.4,0,0,1,1,2,lost,1.780821918,656.0547945
15478,40,3,2024.98,13-05-2010 18:49,30-10-2011 14:19,904,575,674.9933333,0,0,4,3,4,Loyal_customers,1.575342466,3190.036986
15479,733,1,147.4,06-12-2009 15:08,06-12-2009 15:08,38,733,147.4,0,0,1,1,1,lost,2.008219178,296.0115068
15480,116,5,6279,01-02-2010 14:52,15-08-2011 14:32,1852,676,1255.8,2,0.285714286,3,4,5,Loyal_customers,1.852054795,11629.05205
15481,401,1,1993.34,03-11-2010 14:52,03-11-2010 14:52,1450,401,1993.34,0,0,2,1,4,Needs_Attention,1.098630137,2189.943397
15482,16,19,14592.56,02-12-2009 16:59,24-11-2011 10:46,6532,737,768.0294737,5,0.208333333,5,5,5,Champions,2.019178082,29464.97732
15483,161,10,862.2,24-01-2010 15:42,01-07-2011 13:07,944,684,86.22,0,0,3,5,3,Loyal_customers,1.873972603,1615.739178
15484,1,6,4656,05-12-2009 15:18,08-12-2011 15:03,4076,734,776,1,0.142857143,5,4,5,Champions,2.010958904,9363.024658
15485,30,7,5771.51,01-12-2009 17:31,09-11-2011 14:31,2594,738,824.5014286,1,0.125,4,4,5,Champions,2.021917808,11669.51885
15486,527,1,102,30-06-2010 13:15,30-06-2010 13:15,40,527,102,0,0,1,1,1,lost,1.443835616,147.2712329
15487,680,1,231.32,29-01-2010 12:07,29-01-2010 12:07,144,680,231.32,0,0,1,1,1,lost,1.863013699,430.9523288
15488,93,5,431.92,05-05-2010 13:03,08-09-2011 10:11,251,583,86.384,0,0,3,4,2,Needs_Attention,1.597260274,689.8886575
15489,23,8,2419.61,15-01-2010 16:58,17-11-2011 08:53,1264,693,302.45125,4,0.333333333,4,4,4,Champions,1.898630137,4593.944466
15490,430,1,217.6,05-10-2010 13:11,05-10-2010 13:11,85,430,217.6,1,0.5,1,1,1,lost,1.178082192,256.3506849
15491,95,6,3100.09,18-04-2011 10:04,05-09-2011 15:56,1646,236,516.6816667,1,0.142857143,3,4,5,Loyal_customers,0.646575342,2004.441753
15492,28,2,659.46,26-09-2011 14:02,11-11-2011 14:53,483,74,329.73,0,0,4,2,3,New_customers,0.202739726,133.6987397
15493,33,9,4314.98,23-02-2010 11:14,07-11-2011 12:04,1260,655,479.4422222,2,0.181818182,4,5,5,Champions,1.794520548,7743.320274
15494,21,5,3780.05,10-12-2009 20:16,18-11-2011 14:51,3097,729,756.01,1,0.166666667,4,4,5,Champions,1.997260274,7549.743699
15495,379,1,246.5,25-11-2010 13:46,25-11-2010 13:46,194,379,246.5,0,0,2,1,1,lost,1.038356164,255.9547945
15496,631,1,146.14,18-03-2010 13:16,18-03-2010 13:16,98,631,146.14,0,0,1,1,1,lost,1.728767123,252.6420274
15497,18,9,8657.39,18-12-2009 15:08,22-11-2011 11:51,2937,721,961.9322222,2,0.181818182,5,5,5,Champions,1.975342466,17101.31011
15498,3,44,26039.58,16-12-2009 17:27,07-12-2011 12:48,12622,723,591.8086364,11,0.2,5,5,5,Champions,1.980821918,51579.77079
15499,724,1,161.6,16-12-2009 12:17,16-12-2009 12:17,60,724,161.6,0,0,1,1,1,lost,1.983561644,320.5435616
15500,8,4,1131.56,19-09-2011 13:47,01-12-2011 13:47,572,81,282.89,0,0,5,3,3,Loyal_customers,0.221917808,251.1133151
15501,405,2,402.5,20-10-2010 12:47,31-10-2010 11:15,206,416,201.25,0,0,2,2,2,lost,1.139726027,458.739726
15502,16,14,13993.47,03-06-2010 11:12,24-11-2011 12:48,5861,555,999.5335714,13,0.481481481,5,5,5,Champions,1.520547945,21277.74205
15503,363,2,267.15,13-12-2009 11:34,12-12-2010 10:57,136,727,133.575,0,0,2,2,1,lost,1.991780822,532.1042466
15504,81,4,423.85,12-02-2010 12:34,19-09-2011 13:45,148,666,105.9625,1,0.2,3,3,2,Needs_Attention,1.824657534,773.3810959
15505,53,5,3610.96,07-07-2011 13:33,18-10-2011 07:56,2390,155,722.192,2,0.285714286,4,4,5,Champions,0.424657534,1533.42137
15506,23,6,2040.03,19-08-2010 12:38,17-11-2011 12:11,1647,478,340.005,0,0,4,4,4,Champions,1.309589041,2671.600932
15507,172,1,492.36,21-06-2011 11:19,21-06-2011 11:19,162,172,492.36,0,0,3,1,2,Needs_Attention,0.471232877,232.0162192
15508,189,6,1000.27,18-04-2011 15:31,03-06-2011 15:43,440,235,166.7116667,0,0,3,4,3,Loyal_customers,0.643835616,644.0094521
15509,380,1,166.51,24-11-2010 14:48,24-11-2010 14:48,72,380,166.51,0,0,2,1,1,lost,1.04109589,173.3528767
15510,331,1,250,13-01-2011 12:10,13-01-2011 12:10,2,331,250,0,0,2,1,1,lost,0.906849315,226.7123288
15511,12,5,909.23,15-09-2011 15:05,28-11-2011 09:43,271,85,181.846,0,0,5,4,3,Loyal_customers,0.232876712,211.7384932
15512,156,4,331.58,01-02-2010 13:23,07-07-2011 10:20,235,676,82.895,0,0,3,3,2,Needs_Attention,1.852054795,614.1043288
15513,33,35,27750.55,13-01-2010 14:59,06-11-2011 14:36,10831,695,792.8728571,6,0.146341463,4,5,5,Champions,1.904109589,52840.08836
15514,12,18,6598.55,04-12-2009 16:37,27-11-2011 14:40,4246,735,366.5861111,2,0.1,5,5,5,Champions,2.01369863,13287.4911
15515,387,1,171.81,17-11-2010 13:39,17-11-2010 13:39,131,387,171.81,0,0,2,1,1,lost,1.060273973,182.1656712
15516,45,3,62.43,24-10-2011 11:33,26-10-2011 10:51,27,47,20.81,0,0,4,3,1,Needs_Attention,0.128767123,8.038931507
15517,233,1,267.03,20-04-2011 14:02,20-04-2011 14:02,293,233,267.03,0,0,2,1,1,lost,0.638356164,170.4602466
15518,64,15,4218.94,20-12-2009 12:21,06-10-2011 13:05,2823,720,281.2626667,8,0.347826087,3,5,5,Loyal_customers,1.97260274,8322.292603
15519,383,2,344.61,19-09-2010 13:57,21-11-2010 14:35,116,446,172.305,0,0,2,2,2,lost,1.221917808,421.0850959
15520,2,1,343.5,08-12-2011 10:58,08-12-2011 10:58,314,2,343.5,0,0,5,1,2,New_customers,0.005479452,1.882191781
15521,40,16,7106.69,05-01-2010 10:19,30-10-2011 13:42,4516,704,444.168125,8,0.333333333,4,5,5,Champions,1.928767123,13707.15003
15522,33,2,398.84,13-09-2011 12:26,07-11-2011 11:26,573,88,199.42,0,0,4,2,2,New_customers,0.24109589,96.15868493
15523,84,16,17359.99,02-12-2009 15:16,16-09-2011 16:29,15873,737,1084.999375,2,0.111111111,3,5,5,Loyal_customers,2.019178082,35052.91132
15524,25,2,591.4,12-04-2010 09:19,15-11-2011 12:09,28,607,295.7,0,0,4,2,2,New_customers,1.663013699,983.5063014
15525,2,4,1295.7,22-11-2010 12:10,07-12-2011 14:43,680,383,323.925,1,0.2,5,3,4,Loyal_customers,1.049315068,1359.597534
15526,33,2,148.44,06-11-2011 15:01,06-11-2011 15:04,24,33,74.22,0,0,4,2,1,New_customers,0.090410959,13.42060274
15527,19,23,5575.64,15-12-2009 17:31,21-11-2011 12:17,2222,724,242.4191304,8,0.258064516,5,5,5,Champions,1.983561644,11059.62564
15528,254,1,229.33,30-03-2011 16:14,30-03-2011 16:14,123,254,229.33,0,0,2,1,1,lost,0.695890411,159.5885479
15529,23,12,5111.95,10-11-2010 14:26,17-11-2011 11:29,4488,394,425.9958333,1,0.076923077,4,5,5,Champions,1.079452055,5518.104932
15530,22,5,1813.72,15-07-2010 11:10,18-11-2011 12:25,1340,513,362.744,0,0,4,4,4,Champions,1.405479452,2549.146192
15531,8,2,2007.44,09-11-2011 17:47,01-12-2011 18:43,1105,30,1003.72,0,0,5,2,4,New_customers,0.082191781,164.9950685
15532,25,10,3771.9,08-06-2010 14:52,14-11-2011 14:51,1349,549,377.19,2,0.166666667,4,5,5,Champions,1.504109589,5673.350959
15533,19,3,807.57,11-09-2011 15:41,20-11-2011 15:35,289,89,269.19,2,0.4,5,3,3,Loyal_customers,0.243835616,196.9143288
15534,726,1,162.25,14-12-2009 12:48,14-12-2009 12:48,63,726,162.25,0,0,1,1,1,lost,1.989041096,322.7219178
15535,173,6,1087.82,16-09-2010 20:04,19-06-2011 16:02,323,449,181.3033333,4,0.4,3,4,3,Loyal_customers,1.230136986,1338.167616
15536,409,1,259.09,26-10-2010 16:31,26-10-2010 16:31,242,409,259.09,0,0,2,1,1,lost,1.120547945,290.3227671
15537,163,1,110.92,29-06-2011 13:10,29-06-2011 13:10,29,163,110.92,0,0,3,1,1,Needs_Attention,0.446575342,49.53413699
15538,538,6,3358.4,14-02-2010 12:38,20-06-2010 10:49,1016,664,559.7333333,5,0.454545455,1,4,5,At_Risk,1.819178082,6109.527671
15539,7,1,538.46,02-12-2011 13:36,02-12-2011 13:36,410,7,538.46,0,0,5,1,2,New_customers,0.019178082,10.32663014
15540,11,2,460.68,29-11-2010 11:10,28-11-2011 13:51,444,376,230.34,0,0,5,2,2,New_customers,1.030136986,474.5635068
15541,114,1,85.13,17-08-2011 14:58,17-08-2011 14:58,49,114,85.13,0,0,3,1,1,Needs_Attention,0.312328767,26.58854795
15542,512,3,918.45,02-12-2009 11:53,15-07-2010 13:32,469,738,306.15,1,0.25,1,3,3,At_Risk,2.021917808,1857.030411
15543,288,2,242.84,06-09-2010 11:28,24-02-2011 15:26,169,460,121.42,0,0,2,2,1,lost,1.260273973,306.0449315
15544,9,20,8162.43,28-01-2010 14:39,30-11-2011 16:43,7019,680,408.1215,6,0.230769231,5,5,5,Champions,1.863013699,15206.7189
15545,54,2,428.05,03-12-2010 17:28,16-10-2011 13:24,238,371,214.025,0,0,4,2,2,New_customers,1.016438356,435.0864384
15546,607,2,1079.1,12-04-2010 11:45,12-04-2010 11:51,198,607,539.55,1,0.333333333,1,2,3,Needs_Attention,1.663013699,1794.558082
15547,7,26,10154.39,06-12-2009 13:40,02-12-2011 12:52,7362,733,390.5534615,2,0.071428571,5,5,5,Champions,2.008219178,20392.24074
15548,596,1,158.09,23-04-2010 12:20,23-04-2010 12:20,64,596,158.09,0,0,1,1,1,lost,1.632876712,258.1414795
15549,77,8,2345.96,11-01-2010 13:16,23-09-2011 16:22,940,697,293.245,1,0.111111111,3,4,4,Loyal_customers,1.909589041,4479.819507
15550,4,12,2218.8,03-12-2009 15:15,05-12-2011 15:38,1144,736,184.9,2,0.142857143,5,5,4,Champions,2.016438356,4474.073425
15551,37,7,1710.08,07-06-2010 15:05,03-11-2011 12:37,814,550,244.2971429,2,0.222222222,4,4,4,Champions,1.506849315,2576.832877
15552,217,2,252.52,26-03-2010 16:17,06-05-2011 14:47,166,623,126.26,0,0,2,2,1,lost,1.706849315,431.013589
15553,60,1,437.23,10-10-2011 14:02,10-10-2011 14:02,451,60,437.23,0,0,3,1,2,Needs_Attention,0.164383562,71.87342466
15554,278,1,217.2,07-03-2011 09:00,07-03-2011 09:00,74,278,217.2,0,0,2,1,1,lost,0.761643836,165.4290411
15555,12,36,12112.35,06-12-2009 11:58,27-11-2011 16:19,9037,734,336.4541667,10,0.217391304,5,5,5,Champions,2.010958904,24357.43808
15556,24,1,279.77,15-11-2011 16:08,15-11-2011 16:08,236,24,279.77,0,0,4,1,1,New_customers,0.065753425,18.39583562
15557,29,1,473.65,11-11-2011 12:46,11-11-2011 12:46,219,29,473.65,0,0,4,1,2,New_customers,0.079452055,37.63246575
15558,639,1,214.13,10-03-2010 15:25,10-03-2010 15:25,86,639,214.13,1,0.5,1,1,1,lost,1.750684932,374.8741644
15559,568,1,1109.4,20-05-2010 14:06,20-05-2010 14:06,526,568,1109.4,0,0,1,1,3,Needs_Attention,1.556164384,1726.408767
15560,398,2,153.52,07-11-2010 10:14,07-11-2010 10:15,72,398,76.76,0,0,2,2,1,lost,1.090410959,167.3998904
15561,12,8,1934.39,14-02-2010 12:22,28-11-2011 11:07,1334,664,241.79875,1,0.111111111,5,4,4,Champions,1.819178082,3518.99989
15562,352,3,673.38,13-12-2009 15:17,23-12-2010 09:55,561,726,224.46,0,0,2,3,3,At_Risk,1.989041096,1339.380493
15563,22,7,2867,28-01-2010 11:36,17-11-2011 14:50,3019,681,409.5714286,4,0.363636364,4,4,4,Champions,1.865753425,5349.115068
15564,463,2,70.74,01-02-2010 15:58,02-09-2010 15:52,42,676,35.37,0,0,1,2,1,lost,1.852054795,131.0143562
15565,50,2,173.16,30-09-2011 10:44,20-10-2011 14:33,60,71,86.58,0,0,4,2,1,New_customers,0.194520548,33.68317808
15566,393,2,227.87,15-12-2009 14:53,12-11-2010 12:11,153,724,113.935,0,0,2,2,1,lost,1.983561644,451.9941918
15567,19,1,186.01,21-11-2011 10:48,21-11-2011 10:48,223,19,186.01,0,0,5,1,1,New_customers,0.052054795,9.682712329
15568,3,3,758.29,27-09-2011 14:37,07-12-2011 11:27,461,73,252.7633333,0,0,5,3,3,Loyal_customers,0.2,151.658
15569,104,10,3586.35,28-02-2010 10:55,28-08-2011 10:15,1736,650,358.635,0,0,3,5,5,Loyal_customers,1.780821918,6386.650685
15570,7,25,9311.04,28-03-2010 14:04,02-12-2011 14:47,4279,621,372.4416,2,0.074074074,5,5,5,Champions,1.701369863,15841.52285
15571,12,14,4051.63,06-12-2009 12:10,28-11-2011 10:02,2506,734,289.4021429,0,0,5,5,5,Champions,2.010958904,8147.661425
15572,5,10,4068.67,14-04-2010 14:38,05-12-2011 10:09,2148,604,406.867,0,0,5,5,5,Champions,1.654794521,6732.812822
15573,32,5,1207.18,10-12-2009 14:19,08-11-2011 11:38,780,729,241.436,0,0,4,4,3,Loyal_customers,1.997260274,2411.052658
15574,178,6,1518.7,01-09-2010 14:37,15-06-2011 12:01,949,464,253.1166667,1,0.142857143,3,4,4,Loyal_customers,1.271232877,1930.62137
15575,620,1,30.1,30-03-2010 12:50,30-03-2010 12:50,6,620,30.1,0,0,1,1,1,lost,1.698630137,51.12876712
15576,38,1,940.67,02-11-2011 12:03,02-11-2011 12:03,404,38,940.67,0,0,4,1,3,New_customers,0.104109589,97.93276712
15577,151,5,397.98,13-12-2009 16:17,11-07-2011 17:03,121,726,79.596,0,0,3,4,2,Needs_Attention,1.989041096,791.5985753
15578,162,1,127.1,30-06-2011 13:03,30-06-2011 13:03,52,162,127.1,0,0,3,1,1,Needs_Attention,0.443835616,56.41150685
15579,69,5,1302.5,03-10-2010 14:37,02-10-2011 12:45,723,432,260.5,2,0.285714286,3,4,4,Loyal_customers,1.183561644,1541.589041
15580,377,8,1381.19,07-02-2010 11:21,28-11-2010 11:00,959,671,172.64875,6,0.428571429,2,4,4,At_Risk,1.838356164,2539.119151
15581,121,38,7794.59,02-12-2009 12:19,11-08-2011 09:38,3146,738,205.1207895,5,0.11627907,3,5,5,Loyal_customers,2.021917808,15760.02033
15582,25,3,682.91,03-05-2011 13:36,15-11-2011 09:55,453,220,227.6366667,0,0,4,3,3,Loyal_customers,0.602739726,411.6169863
15583,376,1,107.86,28-11-2010 15:04,28-11-2010 15:04,63,376,107.86,0,0,2,1,1,lost,1.030136986,111.1105753
15584,24,6,1277.5,07-02-2010 12:16,16-11-2011 10:55,487,671,212.9166667,1,0.142857143,4,4,4,Champions,1.838356164,2348.5
15585,177,1,455.3,16-06-2011 08:38,16-06-2011 08:38,320,177,455.3,0,0,3,1,2,Needs_Attention,0.484931507,220.7893151
15586,593,3,1139.1,08-01-2010 10:02,26-04-2010 11:00,1338,701,379.7,1,0.25,1,3,3,At_Risk,1.920547945,2187.696164
15587,50,7,1522.08,05-08-2010 08:44,20-10-2011 13:37,528,492,217.44,0,0,4,4,4,Champions,1.347945205,2051.680438
15588,678,1,579.6,31-01-2010 12:19,31-01-2010 12:19,96,678,579.6,0,0,1,1,2,lost,1.857534247,1076.626849
15589,256,3,478.53,02-02-2011 10:46,29-03-2011 09:54,243,311,159.51,1,0.25,2,3,2,At_Risk,0.852054795,407.7337808
15590,382,5,1496.6,12-04-2010 10:09,22-11-2010 14:49,832,607,299.32,1,0.166666667,2,4,4,At_Risk,1.663013699,2488.866301
15591,583,3,217.9,04-02-2010 09:20,06-05-2010 09:23,58,674,72.63333333,0,0,1,3,1,At_Risk,1.846575342,402.3687671
15592,47,1,388.58,24-10-2011 08:59,24-10-2011 08:59,354,47,388.58,0,0,4,1,2,New_customers,0.128767123,50.03632877
15593,71,1,199.8,30-09-2011 11:46,30-09-2011 11:46,60,71,199.8,0,0,3,1,1,Needs_Attention,0.194520548,38.86520548
15594,16,5,1771.78,19-04-2011 10:08,24-11-2011 08:53,983,235,354.356,1,0.166666667,5,4,4,Champions,0.643835616,1140.735068
15595,488,1,357.6,09-08-2010 12:27,09-08-2010 12:27,144,488,357.6,0,0,1,1,2,lost,1.336986301,478.1063014
15596,101,9,3130.04,28-07-2010 11:46,31-08-2011 10:55,1376,500,347.7822222,7,0.4375,3,5,5,Loyal_customers,1.369863014,4287.726027
15597,35,2,563.37,13-05-2010 13:10,04-11-2011 13:26,393,575,281.685,1,0.333333333,4,2,2,New_customers,1.575342466,887.5006849
15598,53,2,548.02,08-10-2010 09:20,17-10-2011 16:04,404,428,274.01,2,0.5,4,2,2,New_customers,1.17260274,642.6097534
15599,27,3,1250.06,20-09-2010 10:15,13-11-2011 11:44,1098,446,416.6866667,0,0,4,3,4,Loyal_customers,1.221917808,1527.470575
15600,428,4,1199.31,25-04-2010 11:50,07-10-2010 14:30,657,594,299.8275,1,0.2,1,3,3,At_Risk,1.62739726,1951.753808
15601,11,30,14960.12,01-12-2009 14:53,28-11-2011 15:15,11061,738,498.6706667,5,0.142857143,5,5,5,Champions,2.021917808,30248.13304
15602,8,16,3230.51,02-12-2009 09:35,01-12-2011 14:14,2349,738,201.906875,9,0.36,5,5,5,Champions,2.021917808,6531.825699
15603,79,2,88.48,01-03-2010 16:02,22-09-2011 10:04,128,648,44.24,1,0.333333333,3,2,1,Needs_Attention,1.775342466,157.0823014
15604,52,1,216.39,18-10-2011 14:47,18-10-2011 14:47,159,52,216.39,0,0,4,1,1,New_customers,0.142465753,30.82816438
15605,36,9,1936.8,14-01-2010 14:03,03-11-2011 14:17,712,694,215.2,1,0.1,4,5,4,Champions,1.901369863,3682.573151
15606,61,17,5230.99,02-03-2010 14:48,09-10-2011 15:47,1615,647,307.7052941,2,0.105263158,3,5,5,Loyal_customers,1.77260274,9272.467205
15607,337,9,1708.97,08-01-2010 12:16,07-01-2011 12:44,1470,701,189.8855556,4,0.307692308,2,5,4,At_Risk,1.920547945,3282.158822
15608,28,5,1785.98,20-10-2010 10:10,11-11-2011 13:20,1262,416,357.196,0,0,4,4,4,Champions,1.139726027,2035.52789
15609,184,1,298.48,08-06-2011 13:00,08-06-2011 13:00,148,184,298.48,1,0.5,3,1,2,Needs_Attention,0.504109589,150.4666301
15610,52,1,112.46,19-10-2011 10:36,19-10-2011 10:36,66,52,112.46,0,0,4,1,1,New_customers,0.142465753,16.02169863
15611,10,26,2997.28,25-01-2010 14:50,30-11-2011 12:36,747,683,115.28,6,0.1875,5,5,5,Champions,1.871232877,5608.608877
15612,36,2,195.15,09-10-2011 12:49,03-11-2011 14:52,52,62,97.575,0,0,4,2,1,New_customers,0.169863014,33.14876712
15613,610,1,433.72,08-04-2010 12:51,08-04-2010 12:51,700,610,433.72,0,0,1,1,2,lost,1.671232877,724.8471233
15614,438,4,3147.36,23-03-2010 11:13,28-09-2010 10:46,1632,627,786.84,3,0.428571429,1,3,5,At_Risk,1.717808219,5406.560877
15615,10,47,21373.97,02-12-2009 15:28,29-11-2011 14:42,12090,737,454.7653191,7,0.12962963,5,5,5,Champions,2.019178082,43157.85175
15616,438,1,317.11,27-09-2010 13:10,27-09-2010 13:10,137,438,317.11,0,0,1,1,2,lost,1.2,380.532
15617,396,3,828.55,20-07-2010 13:16,08-11-2010 16:07,485,507,276.1833333,0,0,2,3,3,At_Risk,1.389041096,1150.89
15618,33,4,776.851,26-07-2011 10:13,07-11-2011 08:34,454,137,194.21275,1,0.2,4,3,3,Loyal_customers,0.375342466,291.5851699
15619,11,1,336.4,29-11-2011 08:14,29-11-2011 08:14,136,11,336.4,0,0,5,1,2,New_customers,0.030136986,10.13808219
15620,57,4,1942.36,26-10-2010 11:32,14-10-2011 12:41,1249,410,485.59,4,0.5,4,3,4,Loyal_customers,1.123287671,2181.829041
15621,4,4,1293.03,18-11-2011 11:49,05-12-2011 14:01,501,22,323.2575,2,0.333333333,5,3,4,Loyal_customers,0.060273973,77.93605479
15622,43,17,7852.61,04-03-2010 10:29,27-10-2011 16:44,4091,646,461.9182353,13,0.433333333,4,5,5,Champions,1.769863014,13898.044
15623,141,8,2437.05,10-12-2009 14:46,21-07-2011 17:26,1087,729,304.63125,0,0,3,4,4,Loyal_customers,1.997260274,4867.423151
15624,117,4,588.13,28-03-2011 13:32,15-08-2011 11:38,357,256,147.0325,0,0,3,3,2,Needs_Attention,0.701369863,412.4966575
15625,104,9,3236.4,15-06-2010 15:23,28-08-2011 10:21,3020,542,359.6,5,0.357142857,3,5,5,Loyal_customers,1.484931507,4805.832329
15626,75,3,1067.52,14-10-2010 17:16,26-09-2011 10:03,1138,421,355.84,1,0.25,3,3,3,Loyal_customers,1.153424658,1231.30389
15627,457,2,566.9,05-07-2010 11:56,08-09-2010 14:14,344,523,283.45,0,0,1,2,2,lost,1.432876712,812.2978082
15628,5,17,5652.26,13-12-2009 13:39,05-12-2011 10:24,3819,726,332.4858824,4,0.19047619,5,5,5,Champions,1.989041096,11242.57742
15629,450,4,2240.9,25-06-2010 11:39,15-09-2010 13:46,1518,533,560.225,0,0,1,3,4,At_Risk,1.460273973,3272.327945
15630,45,3,1481.4,05-03-2010 14:30,25-10-2011 15:36,987,644,493.8,1,0.25,4,3,4,Loyal_customers,1.764383562,2613.757808
15631,642,1,596.67,07-03-2010 14:52,07-03-2010 14:52,525,642,596.67,0,0,1,1,2,lost,1.75890411,1049.485315
15632,16,8,3285.31,10-03-2011 08:29,24-11-2011 09:51,2109,275,410.66375,2,0.2,5,4,5,Champions,0.753424658,2475.233562
